pass_cmp_home_off,pass_att_home_off,pass_pct_home_off,pass_yds_home_off,pass_td_home_off,rush_att_home_off,rush_yds_home_off,rush_avg_home_off,rush_td_home_off,total_plays_home_off,total_yds_home_off,total_avg_home_off,penalty_num_home_off,penalty_yds_home_off,fumbles_home_off,interceptions_home_off,turnovers_home_off,pass_cmp_home_def,pass_att_home_def,pass_pct_home_def,pass_yds_home_def,pass_td_home_def,rush_att_home_def,rush_yds_home_def,rush_avg_home_def,rush_td_home_def,total_plays_home_def,total_yds_home_def,total_avg_home_def,penalty_num_home_def,penalty_yds_home_def,fumbles_home_def,interceptions_home_def,turnovers_home_def,pass_cmp,pass_att,pass_pct,pass_yds,pass_td,rush_att,rush_yds,rush_avg,rush_td,total_plays,total_yds,total_avg,penalty_num,penalty_yds,fumbles,interceptions,turnovers,pass_cmp_away_off,pass_att_away_off,pass_pct_away_off,pass_yds_away_off,pass_td_away_off,rush_att_away_off,rush_yds_away_off,rush_avg_away_off,rush_td_away_off,total_plays_away_off,total_yds_away_off,total_avg_away_off,penalty_num_away_off,penalty_yds_away_off,fumbles_away_off,interceptions_away_off,turnovers_away_off
15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3,16.9,26.1,64.9,203.1,1.7,40.1,220.4,5.5,2.1,66.2,423.5,6.4,5.4,48.4,0.6,0.5,1.1,19.0,31.6,60.0,227.5,0.9,35.2,120.5,3.4,1.1,66.9,348.0,5.2,5.1,44.8,0.6,1.4,1.9
16.9,26.1,64.9,203.1,1.7,40.1,220.4,5.5,2.1,66.2,423.5,6.4,5.4,48.4,0.6,0.5,1.1,19.0,31.6,60.0,227.5,0.9,35.2,120.5,3.4,1.1,66.9,348.0,5.2,5.1,44.8,0.6,1.4,1.9,18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2
16.9,26.1,64.9,203.1,1.7,40.1,220.4,5.5,2.1,66.2,423.5,6.4,5.4,48.4,0.6,0.5,1.1,19.0,31.6,60.0,227.5,0.9,35.2,120.5,3.4,1.1,66.9,348.0,5.2,5.1,44.8,0.6,1.4,1.9,19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4
21.2,34.1,62.1,260.6,1.7,37.8,124.3,3.3,1.3,71.9,384.8,5.4,4.9,49.7,0.4,0.8,1.3,15.5,26.7,58.1,206.9,1.0,39.8,158.7,4.0,1.2,66.4,365.6,5.5,7.8,61.9,0.8,1.1,1.9,19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4
19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4,15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3
18.1,28.8,62.7,225.4,2.4,37.8,199.4,5.3,2.1,66.7,424.8,6.4,5.8,48.3,0.6,0.8,1.4,21.3,31.3,67.8,224.0,1.3,38.8,202.4,5.2,2.2,70.1,426.4,6.1,4.4,36.8,0.5,0.6,1.1,19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4
24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2,19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4
19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4,16.3,26.4,61.5,184.8,1.3,36.1,141.4,3.9,1.3,62.5,326.3,5.2,4.1,33.7,0.3,0.8,1.1,18.4,26.2,70.4,236.8,2.3,41.1,250.6,6.1,3.3,67.3,487.4,7.2,5.5,46.6,0.8,0.6,1.3
22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0,19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4
19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4,16.7,25.8,64.5,239.6,1.6,39.1,197.0,5.0,1.8,64.9,436.6,6.7,7.1,61.4,0.8,0.5,1.3,16.5,25.7,64.3,239.8,1.7,37.9,222.3,5.9,2.8,63.6,462.0,7.3,4.3,39.4,0.3,0.8,1.2
18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2,19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4
19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4,21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8
19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4,16.9,26.1,64.9,203.1,1.7,40.1,220.4,5.5,2.1,66.2,423.5,6.4,5.4,48.4,0.6,0.5,1.1,19.0,31.6,60.0,227.5,0.9,35.2,120.5,3.4,1.1,66.9,348.0,5.2,5.1,44.8,0.6,1.4,1.9
19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4,22.2,34.7,64.1,282.5,2.3,34.5,144.2,4.2,1.8,69.2,426.7,6.2,5.7,49.0,0.5,0.8,1.2,20.2,33.0,61.1,224.2,1.0,34.9,136.2,3.9,1.0,67.9,360.5,5.3,6.9,54.2,0.8,1.2,1.9
21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8,17.9,28.5,62.9,266.4,1.2,40.8,181.2,4.4,2.6,69.3,447.6,6.5,5.3,45.0,0.6,0.9,1.5,21.8,33.7,64.6,219.1,1.2,34.9,147.4,4.2,1.0,68.6,366.5,5.3,5.1,46.0,0.3,0.8,1.1
21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8,22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0
15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3,21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8
21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8,18.1,28.8,62.7,225.4,2.4,37.8,199.4,5.3,2.1,66.7,424.8,6.4,5.8,48.3,0.6,0.8,1.4,21.3,31.3,67.8,224.0,1.3,38.8,202.4,5.2,2.2,70.1,426.4,6.1,4.4,36.8,0.5,0.6,1.1
21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8,16.7,25.8,64.5,239.6,1.6,39.1,197.0,5.0,1.8,64.9,436.6,6.7,7.1,61.4,0.8,0.5,1.3,16.5,25.7,64.3,239.8,1.7,37.9,222.3,5.9,2.8,63.6,462.0,7.3,4.3,39.4,0.3,0.8,1.2
16.3,26.4,61.5,184.8,1.3,36.1,141.4,3.9,1.3,62.5,326.3,5.2,4.1,33.7,0.3,0.8,1.1,18.4,26.2,70.4,236.8,2.3,41.1,250.6,6.1,3.3,67.3,487.4,7.2,5.5,46.6,0.8,0.6,1.3,21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8
21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8,18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2
21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8,24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2
21.5,31.0,69.2,263.5,2.5,34.2,188.0,5.5,2.2,65.2,451.5,6.9,6.7,56.1,0.3,0.7,1.0,22.5,34.2,65.8,261.8,2.0,33.6,129.8,3.9,1.2,67.8,391.5,5.8,6.3,51.5,1.0,0.8,1.8,18.5,29.3,63.2,221.3,1.5,38.2,202.4,5.3,2.5,67.5,423.6,6.3,7.4,64.6,0.4,0.6,1.0,21.1,34.6,61.0,241.3,1.6,35.9,143.2,4.0,1.7,70.5,384.5,5.5,8.1,61.9,0.4,1.2,1.6
24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2,15.9,28.9,55.0,180.1,0.9,36.1,123.8,3.4,1.3,65.0,303.9,4.7,4.1,36.1,0.6,0.8,1.4,18.7,33.4,56.0,214.5,1.1,36.1,114.6,3.2,1.1,69.6,329.1,4.7,6.1,51.4,0.4,1.8,2.2
16.1,27.6,58.3,202.5,0.9,32.9,109.8,3.3,1.5,60.5,312.3,5.2,4.5,37.9,0.7,1.2,1.8,19.9,28.6,69.7,237.8,2.2,38.0,172.0,4.5,1.6,66.6,409.8,6.2,5.5,45.2,0.7,0.8,1.4,24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2
24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2,16.3,26.4,61.5,184.8,1.3,36.1,141.4,3.9,1.3,62.5,326.3,5.2,4.1,33.7,0.3,0.8,1.1,18.4,26.2,70.4,236.8,2.3,41.1,250.6,6.1,3.3,67.3,487.4,7.2,5.5,46.6,0.8,0.6,1.3
15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3,24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2
22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0,24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2
24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2,18.1,28.8,62.7,225.4,2.4,37.8,199.4,5.3,2.1,66.7,424.8,6.4,5.8,48.3,0.6,0.8,1.4,21.3,31.3,67.8,224.0,1.3,38.8,202.4,5.2,2.2,70.1,426.4,6.1,4.4,36.8,0.5,0.6,1.1
18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2,24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2
24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2,16.7,25.8,64.5,239.6,1.6,39.1,197.0,5.0,1.8,64.9,436.6,6.7,7.1,61.4,0.8,0.5,1.3,16.5,25.7,64.3,239.8,1.7,37.9,222.3,5.9,2.8,63.6,462.0,7.3,4.3,39.4,0.3,0.8,1.2
24.1,34.3,70.2,263.8,1.7,31.5,160.8,5.1,1.9,65.8,424.7,6.5,4.8,38.6,0.4,0.7,1.1,16.4,26.8,61.0,187.8,1.5,34.4,122.9,3.6,0.8,61.2,310.7,5.1,5.2,47.8,0.3,0.8,1.2,17.5,31.8,55.2,191.2,0.9,37.2,169.6,4.6,2.0,69.0,360.8,5.2,6.1,50.5,0.6,0.8,1.5,20.0,35.0,57.1,208.8,0.8,33.7,97.5,2.9,0.5,68.7,306.3,4.5,8.7,68.4,0.5,0.9,1.4
15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3,19.9,31.0,64.2,215.2,1.3,27.1,87.3,3.2,1.1,58.1,302.4,5.2,6.2,43.3,0.6,1.0,1.6,17.7,28.4,62.2,215.6,1.3,40.5,237.6,5.9,2.8,68.9,453.2,6.6,6.6,68.4,0.3,0.5,0.8
15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3,30.3,43.8,69.1,346.2,2.9,25.8,77.5,3.0,1.0,69.7,423.6,6.1,6.5,55.1,0.2,0.7,0.8,20.8,33.5,62.1,220.5,1.5,39.5,189.5,4.8,1.7,72.9,410.0,5.6,5.2,49.5,0.9,1.1,2.0
18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2,15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3
15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3,16.7,25.8,64.5,239.6,1.6,39.1,197.0,5.0,1.8,64.9,436.6,6.7,7.1,61.4,0.8,0.5,1.3,16.5,25.7,64.3,239.8,1.7,37.9,222.3,5.9,2.8,63.6,462.0,7.3,4.3,39.4,0.3,0.8,1.2
16.3,26.4,61.5,184.8,1.3,36.1,141.4,3.9,1.3,62.5,326.3,5.2,4.1,33.7,0.3,0.8,1.1,18.4,26.2,70.4,236.8,2.3,41.1,250.6,6.1,3.3,67.3,487.4,7.2,5.5,46.6,0.8,0.6,1.3,15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3
15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3,22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0
18.1,28.8,62.7,225.4,2.4,37.8,199.4,5.3,2.1,66.7,424.8,6.4,5.8,48.3,0.6,0.8,1.4,21.3,31.3,67.8,224.0,1.3,38.8,202.4,5.2,2.2,70.1,426.4,6.1,4.4,36.8,0.5,0.6,1.1,15.7,23.9,65.6,199.2,1.1,33.5,162.5,4.9,2.2,57.4,361.7,6.3,5.4,45.5,0.5,0.5,1.1,19.8,29.0,68.4,215.2,1.2,35.1,129.9,3.7,1.1,64.1,345.2,5.4,5.3,43.5,0.5,0.8,1.3
26.1,37.6,69.3,304.6,2.1,33.2,137.3,4.1,1.5,70.8,441.9,6.2,6.8,57.2,0.5,0.9,1.4,18.5,31.5,58.8,249.5,1.7,38.4,155.1,4.0,1.8,69.9,404.5,5.8,5.6,47.2,0.4,0.5,0.8,22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0
22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0,18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2
16.7,25.8,64.5,239.6,1.6,39.1,197.0,5.0,1.8,64.9,436.6,6.7,7.1,61.4,0.8,0.5,1.3,16.5,25.7,64.3,239.8,1.7,37.9,222.3,5.9,2.8,63.6,462.0,7.3,4.3,39.4,0.3,0.8,1.2,22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0
22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0,18.1,28.8,62.7,225.4,2.4,37.8,199.4,5.3,2.1,66.7,424.8,6.4,5.8,48.3,0.6,0.8,1.4,21.3,31.3,67.8,224.0,1.3,38.8,202.4,5.2,2.2,70.1,426.4,6.1,4.4,36.8,0.5,0.6,1.1
16.3,26.4,61.5,184.8,1.3,36.1,141.4,3.9,1.3,62.5,326.3,5.2,4.1,33.7,0.3,0.8,1.1,18.4,26.2,70.4,236.8,2.3,41.1,250.6,6.1,3.3,67.3,487.4,7.2,5.5,46.6,0.8,0.6,1.3,22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0
22.3,34.3,65.0,247.9,1.5,34.7,123.2,3.5,1.5,69.0,371.1,5.4,5.2,43.2,0.6,0.9,1.5,18.2,28.3,64.1,211.5,1.3,34.5,139.1,4.0,1.2,62.8,350.6,5.6,4.4,36.2,0.3,0.7,1.0,11.7,19.8,59.1,162.0,0.9,45.8,199.3,4.3,2.1,65.6,361.3,5.5,4.5,45.3,0.3,0.7,1.0,15.8,28.4,55.6,181.2,1.2,28.8,97.8,3.4,0.8,57.2,279.0,4.9,4.6,43.8,0.6,0.6,1.2
18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2,21.9,32.7,67.0,271.4,2.3,36.5,143.4,3.9,1.9,69.2,414.9,6.0,6.4,61.1,0.1,0.9,1.0,16.3,29.5,55.2,194.0,1.3,31.4,107.5,3.4,0.9,60.9,301.5,4.9,5.4,44.1,0.6,1.0,1.6
18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2,16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8
18.1,28.8,62.7,225.4,2.4,37.8,199.4,5.3,2.1,66.7,424.8,6.4,5.8,48.3,0.6,0.8,1.4,21.3,31.3,67.8,224.0,1.3,38.8,202.4,5.2,2.2,70.1,426.4,6.1,4.4,36.8,0.5,0.6,1.1,18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2
18.9,29.9,63.2,257.2,1.4,33.5,159.2,4.8,2.3,63.4,416.5,6.6,5.2,44.6,0.7,0.8,1.5,23.1,35.0,65.9,267.5,2.2,34.2,137.4,4.0,1.4,69.2,404.8,5.9,6.0,50.8,0.4,0.8,1.2,16.7,25.8,64.5,239.6,1.6,39.1,197.0,5.0,1.8,64.9,436.6,6.7,7.1,61.4,0.8,0.5,1.3,16.5,25.7,64.3,239.8,1.7,37.9,222.3,5.9,2.8,63.6,462.0,7.3,4.3,39.4,0.3,0.8,1.2
